schedule_code,schedule_for_route_code,route_code,route_name,route_destination,route_variant,first_stop_code,last_stop_code,start_time,stop_time,run_code,duty_code,is_halfway,shift_type
711M/L,5523298,71/1-LM-U,Lal Darwaja - Moti Bhoyan Chokdi,Moti Bhoyan Chokdi,NORMAL,1125,2757,14:00:00,15:30:00,711M/L,711M/L-S,0,Second Shift 
711M/L,5523299,71/1-LM-D,Moti Bhoyan Chokdi - Lal Darwaja,Lal Darwaja,NORMAL,5514,1077,16:05:00,18:00:00,711M/L,711M/L-S,0,Second Shift 
711M/L,5523300,71/1-LM-U,Lal Darwaja - Moti Bhoyan Chokdi,Moti Bhoyan Chokdi,NORMAL,1125,2757,18:00:00,19:40:00,711M/L,711M/L-S,0,Second Shift 
711M/L,5523301,71/1-LM-D,Moti Bhoyan Chokdi - Lal Darwaja,Lal Darwaja,NORMAL,5514,1077,19:40:00,21:20:00,711M/L,711M/L-S,0,Second Shift 
711M/M,5523302,71/1-LM-U,Lal Darwaja - Moti Bhoyan Chokdi,Moti Bhoyan Chokdi,NORMAL,1125,2757,6:50:00,8:15:00,711M/M,711M/M-F,0,First Shift
711M/M,5523303,71/1-LM-D,Moti Bhoyan Chokdi - Lal Darwaja,Lal Darwaja,NORMAL,5514,1077,8:15:00,10:00:00,711M/M,711M/M-F,0,First Shift
711M/M,5523304,71/1-LM-U,Lal Darwaja - Moti Bhoyan Chokdi,Moti Bhoyan Chokdi,NORMAL,1125,2757,10:00:00,11:40:00,711M/M,711M/M-F,0,First Shift
711M/M,5523305,71/1-LM-D,Moti Bhoyan Chokdi - Lal Darwaja,Lal Darwaja,NORMAL,5514,1077,12:15:00,13:55:00,711M/M,711M/M-F,0,First Shift
711M/M,5523306,71/1-LM-U,Lal Darwaja - Moti Bhoyan Chokdi,Moti Bhoyan Chokdi,NORMAL,1125,2757,14:50:00,16:20:00,711M/M,711M/M-S,0,Second Shift 
711M/M,5523307,71/1-LM-D,Moti Bhoyan Chokdi - Lal Darwaja,Lal Darwaja,NORMAL,5514,1077,16:55:00,18:35:00,711M/M,711M/M-S,0,Second Shift 
711M/M,5523308,71/1-LM-U,Lal Darwaja - Moti Bhoyan Chokdi,Moti Bhoyan Chokdi,NORMAL,1125,2757,18:35:00,20:20:00,711M/M,711M/M-S,0,Second Shift 
711M/M,5523309,71/1-LM-D,Moti Bhoyan Chokdi - Lal Darwaja,Lal Darwaja,NORMAL,5514,1077,20:20:00,22:10:00,711M/M,711M/M-S,0,Second Shift 
711M/N,5523310,71/1-LM-U,Lal Darwaja - Moti Bhoyan Chokdi,Moti Bhoyan Chokdi,NORMAL,1125,2757,7:35:00,9:00:00,711M/N,711M/N-F,0,First Shift
711M/N,5523311,71/1-LM-D,Moti Bhoyan Chokdi - Lal Darwaja,Lal Darwaja,NORMAL,5514,1077,9:00:00,10:45:00,711M/N,711M/N-F,0,First Shift
711M/N,5523312,71/1-LM-U,Lal Darwaja - Moti Bhoyan Chokdi,Moti Bhoyan Chokdi,NORMAL,1125,2757,10:45:00,12:35:00,711M/N,711M/N-F,0,First Shift
711M/N,5523313,71/1-LM-D,Moti Bhoyan Chokdi - Lal Darwaja,Lal Darwaja,NORMAL,5514,1077,13:10:00,14:40:00,711M/N,711M/N-F,0,First Shift
711M/N,5523314,71/1-LM-U,Lal Darwaja - Moti Bhoyan Chokdi,Moti Bhoyan Chokdi,NORMAL,1125,2757,15:35:00,17:15:00,711M/N,711M/N-S,0,Second Shift 
711M/N,5523315,71/1-LM-D,Moti Bhoyan Chokdi - Lal Darwaja,Lal Darwaja,NORMAL,5514,1077,17:15:00,18:55:00,711M/N,711M/N-S,0,Second Shift 
711M/N,5523316,71/1-LM-U,Lal Darwaja - Moti Bhoyan Chokdi,Moti Bhoyan Chokdi,NORMAL,1125,2757,19:30:00,21:15:00,711M/N,711M/N-S,0,Second Shift 
711M/N,5523317,71/1-LM-D,Moti Bhoyan Chokdi - Lal Darwaja,Lal Darwaja,NORMAL,5514,1077,21:15:00,22:55:00,711M/N,711M/N-S,0,Second Shift 
711M/O,5523318,71/1-LM-U,Lal Darwaja - Moti Bhoyan Chokdi,Moti Bhoyan Chokdi,NORMAL,1125,2757,8:25:00,10:00:00,711M/O,711M/O-F,0,First Shift
711M/O,5523319,71/1-LM-D,Moti Bhoyan Chokdi - Lal Darwaja,Lal Darwaja,NORMAL,5514,1077,10:00:00,11:35:00,711M/O,711M/O-F,0,First Shift
711M/O,5523320,71/1-LM-U,Lal Darwaja - Moti Bhoyan Chokdi,Moti Bhoyan Chokdi,NORMAL,1125,2757,11:35:00,13:20:00,711M/O,711M/O-F,0,First Shift
711M/O,5523321,71/1-LM-D,Moti Bhoyan Chokdi - Lal Darwaja,Lal Darwaja,NORMAL,5514,1077,13:55:00,15:30:00,711M/O,711M/O-F,0,First Shift
711M/O,5523322,71/1-LM-U,Lal Darwaja - Moti Bhoyan Chokdi,Moti Bhoyan Chokdi,NORMAL,1125,2757,16:40:00,18:25:00,711M/O,711M/O-S,0,Second Shift 
711M/O,5523323,71/1-LM-D,Moti Bhoyan Chokdi - Lal Darwaja,Lal Darwaja,NORMAL,5514,1077,19:00:00,20:45:00,711M/O,711M/O-S,0,Second Shift 
711M/O,5523324,71/1-LM-U,Lal Darwaja - Moti Bhoyan Chokdi,Moti Bhoyan Chokdi,NORMAL,1125,2757,20:45:00,22:15:00,711M/O,711M/O-S,0,Second Shift 
711M/O,5523325,71/1-LM-D,Moti Bhoyan Chokdi - Lal Darwaja,Lal Darwaja,NORMAL,5514,1077,22:15:00,23:45:00,711M/O,711M/O-S,0,Second Shift 
SP1S/A,5523326,DR987,Acher Depot-MAM - Zundal Circle,Zundal Circle,NORMAL,9968,5842,6:58:00,7:10:00,SP1S/A,SP1S/A-G,0,General Shift
SP1S/A,5523327,DR833,Vadaj - Acher Depot-MAM,Acher Depot-MAM,NORMAL,2107,9968,20:35:00,20:51:00,SP1S/A,SP1S/A-G,0,General Shift
SP1S/B,5523328,DR987,Acher Depot-MAM - Zundal Circle,Zundal Circle,NORMAL,9968,5842,7:28:00,7:40:00,SP1S/B,SP1S/B-G,0,General Shift
SP1S/B,5523329,DR833,Vadaj - Acher Depot-MAM,Acher Depot-MAM,NORMAL,2107,9968,21:05:00,21:21:00,SP1S/B,SP1S/B-G,0,General Shift
30/B,5523330,DR240,Bhairavnath Depot - Maninagar,Maninagar,NORMAL,9952,3215,7:25:00,7:40:00,30/B,30/B-F,0,First Shift
30/B,5523331,DR764,Isanpur - Bhairavnath Depot-SAM,Bhairavnath Depot-SAM,NORMAL,3072,9952,23:15:00,23:20:00,30/B,30/B-S,0,Second Shift 
1512/E,5523332,DR241,Bhairavnath Depot - Maninagar,Maninagar,NORMAL,9952,1310,7:15:00,7:30:00,1512/E,1512/E-F,0,First Shift
1512/E,5523333,DR243,Maninagar - Bhairavnath Depot,Bhairavnath Depot-SAM,NORMAL,1329,9952,23:10:00,23:40:00,1512/E,1512/E-S,0,Second Shift 
143S/C,5523334,DR338,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1204,7:00:00,7:00:00,143S/C,143S/C-F,0,First Shift
143S/C,5523335,DR340,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1489,9953,23:00:00,23:04:00,143S/C,143S/C-S,0,Second Shift 
28S/D,5523336,DR237,Memco Depot - Sarangpur,Sarangpur,NORMAL,9954,1204,9:15:00,9:30:00,28S/D,28SH/D-G,0,General Shift
28S/D,5523337,DR238,Sarangpur - Memco Depot,Memco Depot-SMT,NORMAL,1489,9954,23:05:00,23:20:00,28S/D,28SH/D-G,0,General Shift
28/E,5523338,DR704,Memco Depot-SMT - Meghaninagar,Meghaninagar,NORMAL,9954,4850,9:18:00,9:25:00,28/E,28/E-G,0,General Shift
28/E,5523339,DRA4,Meghaninagar - Memco Depot-SMT,Memco Depot-SMT,NORMAL,3595,9954,22:55:00,23:02:00,28/E,28/E-G,0,General Shift
56/1/B,5523340,DRA16,Memco Depot 1-ARM - Mahavirnagar,Mahavirnagar,NORMAL,9966,2844,6:56:00,7:00:00,56/1/B,56/1/B-G,0,General Shift
56/1/B,5523341,DR484,Kalupur Terminus - Memco Depot 1,Memco Depot 1-ARM,NORMAL,1715,9966,20:30:00,21:26:00,56/1/B,56/1/B-G,0,General Shift
70/C,5523342,DRA17,Nava Vadaj Depot - TCM - Vagheshwari Soc(Chandlodia Rly Station,Vagheshwari Soc(Chandlodia Rly Station),NORMAL,9958,5493,7:24:00,7:30:00,70/C,70/C-G,0,General Shift
70/C,5523343,DR947,Vadaj - Nava Vadaj Depot - TCM,Nava Vadaj Depot - TCM,NORMAL,2033,9958,21:00:00,21:04:00,70/C,70/C-G,0,General Shift
70/D,5523344,DRA17,Nava Vadaj Depot - TCM - Vagheshwari Soc(Chandlodia Rly Station,Vagheshwari Soc(Chandlodia Rly Station),NORMAL,9958,5493,8:54:00,9:00:00,70/D,70/D-G,0,General Shift
70/D,5523345,DR947,Vadaj - Nava Vadaj Depot - TCM,Nava Vadaj Depot - TCM,NORMAL,2033,9958,22:20:00,22:24:00,70/D,70/D-G,0,General Shift
88/G,5523346,DRA18,Shrinath Depot - ADM - Ranip Gam,Ranip Gam,NORMAL,9970,3229,9:15:00,9:20:00,88/G,88/G-G,0,General Shift
88/G,5523347,DRA19,Ranip Gam - Shrinath Depot - ADM,Shrinath Depot - ADM,NORMAL,3230,9970,23:05:00,23:10:00,88/G,88/G-G,0,General Shift
105/P,5523348,DRA20,Shrinath Depot - ADM - Lal Darwaja,Lal Darwaja,NORMAL,9970,4103,6:35:00,6:50:00,105/P,105/P-G,0,General Shift
105/P,5523349,DRA13,Lal Darwaja - Shrinath Depot - ADM,Shrinath Depot - ADM,NORMAL,4104,9970,20:15:00,20:31:00,105/P,105/P-G,0,General Shift
105/Q,5523350,DRA20,Shrinath Depot - ADM - Lal Darwaja,Lal Darwaja,NORMAL,9970,4103,9:40:00,9:55:00,105/Q,105/Q-G,0,General Shift
105/Q,5523351,DRA13,Lal Darwaja - Shrinath Depot - ADM,Shrinath Depot - ADM,NORMAL,4104,9970,23:20:00,23:36:00,105/Q,105/Q-G,0,General Shift
34/5/H,5523352,DR968,Shrinath Depot - ADM - Lal Darwaja,Lal Darwaja,NORMAL,9970,1077,8:35:00,8:50:00,34/5/H,34/5/H-G,0,General Shift
34/5/H,5523353,DR969,Lal Darwaja - Shrinath Depot - ADM,Shrinath Depot - ADM,NORMAL,1077,9970,22:15:00,22:32:00,34/5/H,34/5/H-G,0,General Shift
22/1/F,5523354,DR382,Jamalpur Depot - Lal Darwaja,Lal Darwaja,NORMAL,9951,1125,8:06:00,8:15:00,22/1/F,22/1/F-G,0,General Shift
22/1/F,5523355,DR303,Lal Darwaja - Jamalpur Depot,Jamalpur Depot,NORMAL,1077,9951,21:45:00,21:55:00,22/1/F,22/1/F-G,0,General Shift
72/BSh,5523356,DRA24,Shrinath Depot - ADM - Godrejcity Phase-1,Godrejcity Phase-1,NORMAL,9970,8410,7:01:00,7:15:00,72/BSh,72/BSh-G,0,General Shift
72/BSh,5523357,DRA25,Godrejcity Phase-1 - Shrinath Depot - ADM,Shrinath Depot - ADM,NORMAL,2004,9970,20:45:00,21:00:00,72/BSh,72/BSh-G,0,General Shift
89/3/I,5523358,DR841,Acher Depot-MAM - Chandkheda (Sarthi Bunglows),Chandkheda (Sarthi Bunglows),NORMAL,9968,2195,8:38:00,8:45:00,89/3/I,89/3/I-G,0,General Shift
89/3/I,5523359,DR842,Subhash Bridge Circle - Acher Depot-MAM,Acher Depot-MAM,NORMAL,2168,9968,22:10:00,22:19:00,89/3/I,89/3/I-G,0,General Shift
33/O,5523360,DR338,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1204,5:45:00,5:45:00,33/O,33/O-F,0,First Shift
33/O,5523361,DR339,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1204,9953,21:15:00,21:19:00,33/O,33/O-S,0,Second Shift 
33/P,5523362,DR338,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1204,7:20:00,7:20:00,33/P,33/P-F,0,First Shift
33/P,5523363,DR339,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1204,9953,23:10:00,23:14:00,33/P,33/P-S,0,Second Shift 
39/3/B,5523364,DR346,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,2270,6:59:00,7:00:00,39/3/B,39/3/B-F,0,First Shift
39/3/B,5523365,DR347,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,2270,9953,22:05:00,22:12:00,39/3/B,39/3/B-S,0,Second Shift 
150/W,5523366,DR341,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1489,6:55:00,6:55:00,150/W,150/W-F,0,First Shift
150/W,5523367,DR340,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1489,9953,22:20:00,22:24:00,150/W,150/W-S,0,Second Shift 
150/X,5523368,DR341,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1489,8:35:00,8:35:00,150/X,150/X-F,0,First Shift
150/X,5523369,DR339,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1204,9953,23:59:00,24:03:00,150/X,150/X-S,0,Second Shift 
150/Z,5523370,DR338,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1204,6:40:00,6:40:00,150/Z,150/Z-F,0,First Shift
150/Z,5523371,DR339,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1204,9953,22:10:00,22:14:00,150/Z,150/Z-S,0,Second Shift 
150/Y,5523372,DR338,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1204,7:20:00,7:20:00,150/Y,150/Y-F,0,First Shift
150/Y,5523373,DR339,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1204,9953,22:59:00,23:03:00,150/Y,150/Y-S,0,Second Shift 
1513/I,5523374,DR210,Bhairavnath Depot - Hatkeshwar Depo,Hatkeshwar Depo,NORMAL,9952,2312,7:45:00,8:00:00,1513/I,1513/I-F,0,First Shift
1513/I,5523375,DR212,Hatkeshwar Depo - Bhairavnath Depot,Bhairavnath Depot-SAM,NORMAL,2393,9952,23:30:00,23:50:00,1513/I,1513/I-S,0,Second Shift 
1513/J,5523376,DR210,Bhairavnath Depot - Hatkeshwar Depo,Hatkeshwar Depo,NORMAL,9952,2312,8:10:00,8:30:00,1513/J,1513/J-F,0,First Shift
1513/J,5523377,DR212,Hatkeshwar Depo - Bhairavnath Depot,Bhairavnath Depot-SAM,NORMAL,2393,9952,23:50:00,24:15:00,1513/J,1513/J-S,0,Second Shift 
1514/B,5523378,DR210,Bhairavnath Depot - Hatkeshwar Depo,Hatkeshwar Depo,NORMAL,9952,2312,7:00:00,7:20:00,1514/B,1514/B-F,0,First Shift
1514/B,5523379,DR212,Hatkeshwar Depo - Bhairavnath Depot,Bhairavnath Depot-SAM,NORMAL,2393,9952,22:45:00,23:00:00,1514/B,1514/B-S,0,Second Shift 
1251/C,5523380,DR346,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,2270,7:09:00,7:10:00,1251/C,1251/C-F,0,First Shift
1251/C,5523381,DR646,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1844,9953,21:00:00,21:04:00,1251/C,1251/C-S,0,Second Shift 
148/D,5523382,DR338,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1204,7:30:00,7:30:00,148/D,148/D-F,0,First Shift
148/D,5523383,DR340,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1489,9953,23:05:00,23:09:00,148/D,148/D-S,0,Second Shift 
123S/H,5523384,DR346,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,2270,6:04:00,6:05:00,123S/H,123S/H-F,0,First Shift
123S/H,5523385,DR646,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1844,9953,21:25:00,21:29:00,123S/H,123S/H-S,0,Second Shift 
123S/I,5523386,DR346,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,2270,6:59:00,7:00:00,123S/I,123S/I-F,0,First Shift
123S/I,5523387,DR646,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1844,9953,22:45:00,22:49:00,123S/I,123S/I-S,0,Second Shift 
123S/J,5523388,DR346,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,2270,7:29:00,7:30:00,123S/J,123S/J-F,0,First Shift
123S/J,5523389,DR646,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1844,9953,23:10:00,23:14:00,123S/J,123S/J-S,0,Second Shift 
123S/K,5523390,DR346,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,2270,8:44:00,8:45:00,123S/K,123S/K-F,0,First Shift
123S/K,5523391,DR646,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1844,9953,23:59:00,24:03:00,123S/K,123S/K-S,0,Second Shift 
202/E,5523392,DR491,Memco Depot 1 - Naroda,Naroda,NORMAL,9966,1434,8:45:00,9:00:00,202/E,202/E-G,0,General Shift
202/E,5523393,DR479,Naroda - Memco Depot 1,Memco Depot 1-ARM,NORMAL,1543,9966,22:15:00,22:26:00,202/E,202/E-G,0,General Shift
200/I,5523394,DRA22,Shrinath Depot - ADM - Vadaj,Vadaj,NORMAL,9970,1820,7:39:00,7:45:00,200/I,200/I-G,0,General Shift
200/I,5523395,DRA23,Vadaj - Shrinath Depot - ADM,Shrinath Depot - ADM,NORMAL,1820,9970,21:00:00,21:07:00,200/I,200/I-G,0,General Shift
711M/L,5523396,DR650,Sarangpur Depot - Lal Darwaja,Lal Darwaja,NORMAL,9953,1125,5:50:00,6:00:00,711M/L,711M/L-F,0,First Shift
711M/L,5523397,DR651,Lal Darwaja - Sarangpur Depot,Sarangpur Depot,NORMAL,1077,9953,21:20:00,21:31:00,711M/L,711M/L-S,0,Second Shift 
711M/M,5523398,DR650,Sarangpur Depot - Lal Darwaja,Lal Darwaja,NORMAL,9953,1125,6:40:00,6:50:00,711M/M,711M/M-F,0,First Shift
711M/M,5523399,DR651,Lal Darwaja - Sarangpur Depot,Sarangpur Depot,NORMAL,1077,9953,22:10:00,22:21:00,711M/M,711M/M-S,0,Second Shift 
711M/N,5523400,DR650,Sarangpur Depot - Lal Darwaja,Lal Darwaja,NORMAL,9953,1125,7:25:00,7:35:00,711M/N,711M/N-F,0,First Shift
711M/N,5523401,DR651,Lal Darwaja - Sarangpur Depot,Sarangpur Depot,NORMAL,1077,9953,22:55:00,23:06:00,711M/N,711M/N-S,0,Second Shift 
711M/O,5523402,DR650,Sarangpur Depot - Lal Darwaja,Lal Darwaja,NORMAL,9953,1125,8:15:00,8:25:00,711M/O,711M/O-F,0,First Shift
711M/O,5523403,DR651,Lal Darwaja - Sarangpur Depot,Sarangpur Depot,NORMAL,1077,9953,23:45:00,23:56:00,711M/O,711M/O-S,0,Second Shift 
150/V,5523404,DR338,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1204,8:50:00,8:50:00,150/V,150/V-F,0,First Shift
150/V,5523405,DR339,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1204,9953,23:59:00,24:03:00,150/V,150/V-S,0,Second Shift 
72/A,5523406,DR827,Acher Depot - Vadaj,Vadaj,NORMAL,9956,3232,6:00:00,6:10:00,72/A,72/A-G,0,General Shift
72/A,5523407,DR999,Godrejcity Phase-1 - Acher Depot,Acher Depot,NORMAL,2004,9956,19:30:00,19:45:00,72/A,72/A-G,0,General Shift
72/O,5523408,DR996,Acher Depot - Godrejcity Phase-1,Godrejcity Phase-1,NORMAL,9956,8410,7:59:00,8:15:00,72/O,72/O-G,0,General Shift
72/O,5523409,DR203,Vadaj - Acher Depot,Acher Depot,NORMAL,2033,9956,21:50:00,22:05:00,72/O,72/O-G,0,General Shift
72/P,5523410,DR996,Acher Depot - Godrejcity Phase-1,Godrejcity Phase-1,NORMAL,9956,8410,8:34:00,8:50:00,72/P,72/P-G,0,General Shift
72/P,5523411,DR203,Vadaj - Acher Depot,Acher Depot,NORMAL,2033,9956,22:40:00,22:55:00,72/P,72/P-G,0,General Shift
150/A,5523412,DR341,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1489,5:30:00,5:30:00,150/A,150/A-F,0,First Shift
150/A,5523413,DR340,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1489,9953,20:55:00,20:59:00,150/A,150/A-S,0,Second Shift 
150/L,5523414,DR338,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1204,5:30:00,5:30:00,150/L,150/L-F,0,First Shift
150/L,5523415,DR339,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1204,9953,21:05:00,21:09:00,150/L,150/L-S,0,Second Shift 
150/K,5523416,DR341,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1489,8:45:00,8:45:00,150/K,150/K-F,0,First Shift
150/K,5523417,DR340,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1489,9953,23:55:00,23:59:00,150/K,150/K-S,0,Second Shift 
150/M,5523418,DR338,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1204,5:50:00,5:50:00,150/M,150/M-F,0,First Shift
150/M,5523419,DR339,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1204,9953,21:20:00,21:24:00,150/M,150/M-S,0,Second Shift 
22/1/I,5523420,DR382,Jamalpur Depot - Lal Darwaja,Lal Darwaja,NORMAL,9951,1125,9:51:00,10:00:00,22/1/I,22/1/I-G,0,General Shift
22/1/I,5523421,DR303,Lal Darwaja - Jamalpur Depot,Jamalpur Depot,NORMAL,1077,9951,23:30:00,23:40:00,22/1/I,22/1/I-G,0,General Shift
65/2/B,5523422,DR281,Shrinath Depot - Lal Darwaja,Lal Darwaja,NORMAL,9955,1125,5:25:00,6:05:00,65/2/B,65/2/B-G,0,General Shift
65/2/B,5523423,DR282,Lal Darwaja - Shrinath Depot,Shrinath Depot,NORMAL,1077,9955,19:35:00,19:55:00,65/2/B,65/2/B-G,0,General Shift
65/2/C,5523424,DR281,Shrinath Depot - Lal Darwaja,Lal Darwaja,NORMAL,9955,1125,6:10:00,6:50:00,65/2/C,65/2/C-G,0,General Shift
65/2/C,5523425,DR282,Lal Darwaja - Shrinath Depot,Shrinath Depot,NORMAL,1077,9955,20:20:00,20:40:00,65/2/C,65/2/C-G,0,General Shift
65/2/D,5523426,DR281,Shrinath Depot - Lal Darwaja,Lal Darwaja,NORMAL,9955,1125,6:50:00,7:30:00,65/2/D,65/2/D-G,0,General Shift
65/2/D,5523427,DR282,Lal Darwaja - Shrinath Depot,Shrinath Depot,NORMAL,1077,9955,21:00:00,21:20:00,65/2/D,65/2/D-G,0,General Shift
65/2/E,5523428,DR281,Shrinath Depot - Lal Darwaja,Lal Darwaja,NORMAL,9955,1125,7:50:00,8:30:00,65/2/E,65/2/E-G,0,General Shift
65/2/E,5523429,DR282,Lal Darwaja - Shrinath Depot,Shrinath Depot,NORMAL,1077,9955,22:00:00,22:20:00,65/2/E,65/2/E-G,0,General Shift
22/I,5523430,DR281,Shrinath Depot - Lal Darwaja,Lal Darwaja,NORMAL,9955,1125,9:00:00,9:40:00,22/I,22/I-G,0,General Shift
22/I,5523431,DR282,Lal Darwaja - Shrinath Depot,Shrinath Depot,NORMAL,1077,9955,23:10:00,23:30:00,22/I,22/I-G,0,General Shift
22/J,5523432,DR281,Shrinath Depot - Lal Darwaja,Lal Darwaja,NORMAL,9955,1125,8:50:00,9:30:00,22/J,22/J-G,0,General Shift
22/J,5523433,DR445,Lal Darwaja - Shrinath Depot,Shrinath Depot,NORMAL,1125,9955,23:00:00,23:18:00,22/J,22/J-G,0,General Shift
35/K,5523434,DR782,Marwadi Depot - Sardarbag,Sardarbag,NORMAL,9964,1127,9:30:00,9:40:00,35/K,35/K-G,0,General Shift
35/K,5523435,DR784,Sardarbag - Marwadi Depot,Marwadi Depot,NORMAL,1075,9964,23:10:00,23:16:00,35/K,35/K-G,0,General Shift
35/L,5523436,DR782,Marwadi Depot - Sardarbag,Sardarbag,NORMAL,9964,1127,9:50:00,10:00:00,35/L,35/L-G,0,General Shift
35/L,5523437,DR784,Sardarbag - Marwadi Depot,Marwadi Depot,NORMAL,1075,9964,23:30:00,23:36:00,35/L,35/L-G,0,General Shift
35/M,5523438,DR891,Shrinath Depot - Sardarbag,Sardarbag,NORMAL,9955,1127,10:06:00,10:20:00,35/M,35/M-G,0,General Shift
35/M,5523439,DR892,Sardarbag - Shrinath Depot,Shrinath Depot,NORMAL,1075,9955,23:50:00,24:05:00,35/M,35/M-G,0,General Shift
40/2/E,5523440,DR986,Nava Vadaj Depot - TCM - Ranip Gam,Ranip Gam,NORMAL,9958,3230,9:08:00,9:15:00,40/2/E,40/2/E-G,0,General Shift
40/2/E,5523441,DR947,Vadaj - Nava Vadaj Depot - TCM,Nava Vadaj Depot - TCM,NORMAL,2033,9958,22:45:00,22:49:00,40/2/E,40/2/E-G,0,General Shift
77/J,5523442,DR278,Ranip Depot-SMD - Nava Vadaj,Nava Vadaj,NORMAL,9963,2101,9:55:00,10:15:00,77/J,77/J-G,0,General Shift
77/J,5523443,DR712,Vadaj - Naranpura Depot,Ranip Depot-SMD,NORMAL,2033,9963,23:50:00,24:00:00,77/J,77/J-G,0,General Shift
77/I,5523444,DRA28,Nava Vadaj Depot - TCM - Nava Vadaj,Nava Vadaj,NORMAL,9958,2101,9:55:00,9:55:00,77/I,77/I-G,0,General Shift
77/I,5523445,DR947,Vadaj - Nava Vadaj Depot - TCM,Nava Vadaj Depot - TCM,NORMAL,2033,9958,23:25:00,23:29:00,77/I,77/I-G,0,General Shift
74/1/D,5523446,DR978,Nava Vadaj Depot - TCM - Vadaj,Vadaj,NORMAL,9958,2033,8:25:00,8:30:00,74/1/D,74/1/D-G,0,General Shift
74/1/D,5523447,DR975,Vadaj - Nava Vadaj Depot - TCM,Nava Vadaj Depot - TCM,NORMAL,2107,9958,22:00:00,22:08:00,74/1/D,74/1/D-G,0,General Shift
85S/C,5523448,DRA7,Nava Vadaj Depot - TCM - Lal Darwaja,Lal Darwaja,NORMAL,9958,4103,8:01:00,8:15:00,85S/C,85sh/C-G,0,General Shift
85S/C,5523449,DRA8,Subhash Bridge Circle - Nava Vadaj Depot - TCM,Nava Vadaj Depot - TCM,NORMAL,2214,9958,21:45:00,21:54:00,85S/C,85sh/C-G,0,General Shift
75/I,5523450,DR202,Acher Depot - Chandkheda (Sarthi Bunglows),Chandkheda (Sarthi Bunglows),NORMAL,9956,2195,9:30:00,9:45:00,75/I,75/I-G,0,General Shift
75/I,5523451,DR203,Vadaj - Acher Depot,Acher Depot,NORMAL,2033,9956,23:15:00,23:30:00,75/I,75/I-G,0,General Shift
75/J,5523452,DR202,Acher Depot - Chandkheda (Sarthi Bunglows),Chandkheda (Sarthi Bunglows),NORMAL,9956,2195,10:00:00,10:15:00,75/J,75/J-G,0,General Shift
75/J,5523453,DR203,Vadaj - Acher Depot,Acher Depot,NORMAL,2033,9956,23:45:00,24:00:00,75/J,75/J-G,0,General Shift
123/C,5523454,DR338,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1204,7:50:00,7:50:00,123/C,123/C-F,0,First Shift
123/C,5523455,DR646,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1844,9953,23:00:00,23:04:00,123/C,123/C-S,0,Second Shift 
82/C,5523456,DRA9,Nava Vadaj Depot - TCM - Gayatri Vidyalay,Gayatri Vidyalay,NORMAL,9958,2092,8:55:00,9:00:00,82/C,82/C-G,0,General Shift
